URL,Title,Authors,Text,TF_IDF_Summary
https://www.bbc.com/news/live/world-middle-east-67859135,Israel-Gaza war live: Hamas says deputy leader Saleh al-Arouri killed in blast in Lebanon capital Beirut,['Author not found'],"In the last few minutes, Hezbollah has shared its response to the strike that killed the deputy head of Hamas's political bureau and two commanders of its armed wing.

Israel has not taken responsibility for the attack, but an adviser to the Israeli PM described it as a surgical strike against the Hamas leadership.

Hezbollah says the killing was ""a serious assault on Lebanon"" and ""a dangerous development in course of war between the enemy and the axis of the resistance"" in a post on Telegram.

It ""will not go without a response or punishment,"" it adds,","In the last few minutes, Hezbollah has shared its response to the strike that killed the deputy head of Hamas's political bureau and two commanders of its armed wing.
Israel has not taken responsibility for the attack, but an adviser to the Israeli PM described it as a surgical strike against the Hamas leadership.
Hezbollah says the killing was ""a serious assault on Lebanon"" and ""a dangerous development in course of war between the enemy and the axis of the resistance"" in a post on Telegram.
It ""will not go without a response or punishment,"" it adds,"
https://www.bbc.com/news/world-asia-67865132,Japan jet crash: Passengers describe chaos inside flight 516,['Author not found'],"Japan jet crash: Passengers describe chaos inside flight 516

By Graeme Baker BBC News

BBC

Passengers escape as the jet engine continues to spark

First came the shock, as the Airbus A350 carrying 379 people collided with a second plane while landing in Tokyo.

Then came heat and smoke as the jet sped along the runway in flames.

Then survival instinct kicked in, as people scrambled to flee a cabin filling with fumes, knowing that lives depended on the next few seconds.

That all on Japan Airlines flight 516 escaped is extraordinary. Experts say a flawless evacuation and new technology played a large part in their survival.

Watch: Moment plane turns into fireball as it lands on runway

Those on board the second plane, a smaller coastguard aircraft due to deliver aid to quake victims, were not as fortunate. Five were killed and the pilot is seriously injured.

Investigators are piecing together what happened at 17:47 local time (08:47 GMT) at Haneda airport, and why two planes could have been on the runway at the same time.

For now, videos and statements from passengers paint a picture of a few minutes of terror, then disbelief at what they had lived through.

Swede Anton Deibe, 17, a passenger, described the chaos after impact as the Airbus A350 lumbered to a halt on the runway.

""The entire cabin was filled with smoke within minutes,"" he told the Swedish newspaper Aftonbladet.

""The smoke in the cabin stung like hell. It was a hell.

""We threw ourselves down on the floor. Then the emergency doors were opened and we threw ourselves at them.

""We had no idea where we were going so we just run out into the field. It was chaos.""

He, his parents and his sister managed to escape the wreckage unharmed.

Smoke fills the cabin as passengers prepare to flee

Satoshi Yamake, a 59-year-old passenger, said he felt the airplane had ""tilted to the side and felt a big bump"" in the initial collision.

Another unnamed passenger described a ""bump, like the aircraft was colliding with something when touching down. I saw a spark outside the window and the cabin was filled with smoke"".

A third reported to Kyodo News he felt ""a boom like we had hit something and jerked upward the moment we landed"".

Snippets of those moments were caught on phones.

Some passengers filmed the red glow from a still sparking engine as the plane came to a halt. Another took footage inside, a miasma of smoke quickly obscuring the camera lens as passengers shouted and cabin crew tried to direct their next moves.

A female passenger said it had been dark on board as the fire intensified after landing.

""It was getting hot inside the plane, and I thought, to be honest, I wouldn't survive,"" she told the Japanese broadcaster NHK.

According to another passenger, the escape plan was made more difficult as only one set of doors were used. ""An announcement said doors in the back and middle could not be opened. So everyone disembarked from the front,"" he said.

Watch: Passengers clamber down emergency slide after plane fire

Images and video show the moment people began to jump down the airliner's inflatable slides - some tumbling in their effort to get away from a now burning cabin, and running to greater safety.

No one appears to be holding their bulky carry-on luggage - a major factor in how quickly a cabin can be cleared.

Alex Macheras, an aviation analyst, told the BBC that the crew ""were able to initiate a textbook evacuation"" in the crucial first few minutes after impact.

The fire was ""isolated to one area"" of the Airbus A350 for the initial 90 seconds, allowing them a brief window to get everyone out.

He said the crew were clearly able to understand which doors were away from the flames, which is why pictures show not all the exits were opened for people to escape through.

He added that passengers can slow things down in panic - for example by trying to grab their bags from lockers.

The Airbus A350 is one of the first commercial jets to be made of composite, carbon-fibre materials - which appear to have stood up well to the initial collision and the resulting fire.

All of this was achieved as the fire was quickly spreading to engulf the plane. Video footage showed firefighters battling to contain the blaze, as the plane's fuselage began to break in two.

Mr Yamake, the passenger, said for all of the chaos, it took about five minutes for everyone to get out. ""I saw that the fire had spread in about 10, 15 minutes,"" he added.

Tsubasa Sawada, 28, said he could ""only say it was a miracle, we could have died"".

It took several hours for the fire to finally be extinguished. Fourteen passengers and crew were treated for minor injuries.

Passengers were already trying to come to terms with that they had just lived through, telling their friends and loved ones that they were okay, and preparing for what was to come.

Mr Sawada had one question. ""I want to know why this happened,"" he said, adding that he did not plan to get on another plane until he got the answer.","Japan jet crash: Passengers describe chaos inside flight 516By Graeme Baker BBC NewsBBCPassengers escape as the jet engine continues to sparkFirst came the shock, as the Airbus A350 carrying 379 people collided with a second plane while landing in Tokyo.
For now, videos and statements from passengers paint a picture of a few minutes of terror, then disbelief at what they had lived through.
Swede Anton Deibe, 17, a passenger, described the chaos after impact as the Airbus A350 lumbered to a halt on the runway.
Another took footage inside, a miasma of smoke quickly obscuring the camera lens as passengers shouted and cabin crew tried to direct their next moves.
Mr Yamake, the passenger, said for all of the chaos, it took about five minutes for everyone to get out."
https://www.bbc.com/news/world-us-canada-67868280,Claudine Gay resigns as Harvard University president,['Author not found'],"Claudine Gay resigns as Harvard University president

By Max Matza BBC News

Reuters

Claudine Gay served as Harvard president for just six months

Harvard University's president has resigned after facing allegations of plagiarism and criticism over her comments about antisemitism on campus.

Claudine Gay has faced mounting pressure to step down in recent weeks.

In a letter announcing her resignation, she said it was in the ""best interests"" of the university for her to step down.

""It has been distressing to have doubt cast on my commitments to confronting hate and to upholding scholarly rigour,"" she said.

""This is not a decision I came to easily. Indeed, it has been difficult beyond words,"" Dr Gay wrote, adding that her resignation would allow Harvard to ""focus on the institution rather than any individual"".

She said she had been subjected to personal threats and ""racial animus"".

The 53-year-old served as president for six months and was the first black person, and only the second woman, to be appointed to lead the Ivy League university. Her tenure was the shortest in its 388-year history.

During a tense congressional hearing last month, Dr Gay said calls for the killing of Jews were abhorrent. She added, however, that it would depend on the context whether such comments would constitute a violation of Harvard's code of conduct regarding bullying and harassment.

That comment prompted a widespread backlash and she later apologised in an interview with the university's student newspaper. ""When words amplify distress and pain, I don't know how you could feel anything but regret,"" Dr Gay said.

Dozens of politicians and some high-profile alumni called for her to step down over the comments.

But nearly 700 staff members rallied behind her in a letter and the university said she would keep her job despite the controversy.

Watch: Moment top US university heads evade question on genocide

But since then US media outlets have unearthed several instances of alleged plagiarism in her academic record. Harvard's board investigated the allegations last month, and found two published papers that required additional citation.

The board, however, said that she did not violate standards for research misconduct.

More claims that Dr Gay failed to properly cite academic sources emerged just hours before she resigned on Tuesday, and were published anonymously in the conservative Washington Free Beacon newspaper.

The university's governing Harvard Corporation said in a statement that Dr Gay would resume her faculty position after resigning.

""We thank President Gay for her deep and unwavering commitment to Harvard and to the pursuit of academic excellence,"" it said.

""While President Gay has acknowledged missteps and has taken responsibility for them, it is also true that she has shown remarkable resilience in the face of deeply personal and sustained attacks,"" the statement added.

""While some of this has played out in the public domain, much of it has taken the form of repugnant and in some cases racist vitriol directed at her through disgraceful emails and phone calls,"" the corporation said. ""We condemn such attacks in the strongest possible terms. The search for a new president of the university will begin in due course.""

Dr Gay is the second university official to resign following the 5 December congressional hearing.

Former University of Pennsylvania President Elizabeth Magill resigned just days later after an angry backlash. A donor also withdrew a $100m (£80m) grant in protest over her comments.","Claudine Gay resigns as Harvard University presidentBy Max Matza BBC NewsReutersClaudine Gay served as Harvard president for just six monthsHarvard University's president has resigned after facing allegations of plagiarism and criticism over her comments about antisemitism on campus.
During a tense congressional hearing last month, Dr Gay said calls for the killing of Jews were abhorrent.
""When words amplify distress and pain, I don't know how you could feel anything but regret,"" Dr Gay said.
""We thank President Gay for her deep and unwavering commitment to Harvard and to the pursuit of academic excellence,"" it said.
Dr Gay is the second university official to resign following the 5 December congressional hearing."
https://www.bbc.com/news/world-us-canada-67861852,Kai Zhuang: Chinese teen found alive in US after 'cyber kidnapping',['Author not found'],"Kai Zhuang: Chinese teen found alive in US after 'cyber kidnapping'

By Flora Drury BBC News

Riverdale Police Department

Kai Zhuang is alleged to be a victim of cyber kidnapping

A Chinese foreign exchange student has been found freezing but alive in the US after his parents were extorted out of tens of thousands of dollars in a ""cyber kidnapping"" scam.

Kai Zhuang was discovered ""very cold and scared"" in a tent in rural Utah, Riverdale Police said in a statement.

The 17-year-old is believed to have isolated himself after being manipulated by the kidnappers.

His parents were then tricked into paying around $80,000 (£62,600).

Zhuang is one of a number of foreign students targeted by so-called cyber kidnappers in the US recently, Riverdale Police added in their statement.

Police believe Kai was being controlled by the kidnappers as early as 20 December, when he was seen by officers in Provo, Utah, carrying camping equipment.

Those officers arranged for him to be returned to Riverdale - where he lived with a host family - out of concerns for his safety. He did not mention any threats at the time, however.

Police were then contacted on 28 December by the school he was attending, which had been contacted by his parents in China.

Kai's parents had told school officials they had been sent a ransom demand and a picture of their son indicating he was abducted.

According to police, victims of cyber kidnapping are convinced to isolate themselves, and even take pictures to make it appear they are being held captive - despite the kidnappers not being present. Instead, the victim is monitored through Facetime or Skype.

Both the victim and their families are then convinced the other will be harmed if they do not comply.

But despite the kidnappers not being with Kai, police in Utah still feared for his safety, explaining the state's December temperatures meant there was a risk he could ""freeze to death overnight"".

Riverdale Police Department

Kai was checked for hypothermia after being found on Sunday

Kai was eventually found around 25 miles (40km) north of Riverdale, near Brigham City, in a tent with ""no heat source"" on Sunday.

He had limited food and water, a heat blanket and a sleeping bag - as well as several phones which police suspect were used to carry out the kidnapping.","Kai Zhuang: Chinese teen found alive in US after 'cyber kidnapping'By Flora Drury BBC NewsRiverdale Police DepartmentKai Zhuang is alleged to be a victim of cyber kidnappingA Chinese foreign exchange student has been found freezing but alive in the US after his parents were extorted out of tens of thousands of dollars in a ""cyber kidnapping"" scam.
Kai Zhuang was discovered ""very cold and scared"" in a tent in rural Utah, Riverdale Police said in a statement.
Zhuang is one of a number of foreign students targeted by so-called cyber kidnappers in the US recently, Riverdale Police added in their statement.
Police believe Kai was being controlled by the kidnappers as early as 20 December, when he was seen by officers in Provo, Utah, carrying camping equipment.
According to police, victims of cyber kidnapping are convinced to isolate themselves, and even take pictures to make it appear they are being held captive - despite the kidnappers not being present."
https://www.bbc.com/news/world-us-canada-67861498,Jeffrey Epstein list: What to expect from court filings unsealed in New York,['Author not found'],"Jeffrey Epstein list: What to expect from court filings unsealed in New York

Reuters

A long list of people associated with the late sex offender Jeffrey Epstein is expected to be made public in the coming days.

The disclosures may throw new light on the sex trafficking network directed by Epstein, who died in 2019, and his associate Ghislaine Maxwell.

The disgraced millionaire mixed with high-profile figures from the worlds of politics, business and royalty.

A judge ordered the court documents in a lawsuit linked to Maxwell must be unsealed.

There are 187 mentions of ""J Doe"" in the court papers, and many of these will now be given their real names.

Why are these names being made public?

The identities are being revealed under a settled lawsuit against Maxwell, the daughter of a British media tycoon.

She is serving a 20-year prison term for the crimes she committed with Epstein.

The defamation lawsuit was brought by Virginia Giuffre, one of Maxwell's accusers, and at the time the names were kept secret under a court-ordered seal.

But last month a judge in New York ruled these could now come to light.

What did the judge say about the names?

Judge Loretta Preska noted that many of the individuals named in the lawsuit have already been publicly identified by the media or in Maxwell's criminal trial.

She added that many others ""did not raise an objection"" to the release of the documents.

Some of the names on the list will remain sealed, including those belonging to child victims, the judge said in her ruling.

And some individuals may have appeared more than once under different Doe numbers, so the exact number of names to emerge is unknown.

Holly Baltz, investigations editor at the Palm Beach Post, told CNN on Tuesday that new details may be revealed.

Even if the names on the list turn out to be already known, she said, new light may be shed on the exact nature of their relationship with Epstein and Maxwell.

Whose names may be on the Epstein list?

They will be a mixture of people accused of wrongdoing, people making these accusations, and others who were potential witnesses to crimes.

There could be employees of Epstein or people who visited his home or went on his private plane.

Prince Andrew is expected to be on the list. The court filings include 40 documents of evidence from a woman who has made accusations against the prince.

Johanna Sjoberg claimed Prince Andrew groped her breast while sitting on a couch inside Epstein's Manhattan apartment in 2001.

Buckingham Palace has previously said the allegations are ""categorically untrue"".

Last year, the prince paid millions to Ms Giuffre to settle a lawsuit she filed claiming that he sexually abused her when she was 17 years old.

He said he had never met Ms Giuffre and denied her allegations.

Will Bill Clinton be on the Epstein list?

The former US president is mentioned more than 50 times in the court documents, according to ABC News. But there is no implication of any illegality.

He travelled on Epstein's plane on humanitarian trips to Africa in the early 2000s and at the time praised Epstein as a committed philanthropist.

Mr Clinton's team have previously said that he cut ties with Epstein before the financier came under investigation. They have in the past said he knows nothing about Epstein's crimes.

Many of his mentions in these court filings relate to Ms Giuffre's unsuccessful attempts to make the former president testify about his relationship with Epstein, says ABC.

Who is Jeffrey Epstein?

Epstein, a millionaire known to mix with high-profile figures like Prince Andrew, died in jail in 2019.

His death, as he awaited federal sex-trafficking charges, was ruled to be a suicide by the New York medical examiner.

He was accused of running a ""vast network"" of underage girls for sex. He pleaded not guilty.","Jeffrey Epstein list: What to expect from court filings unsealed in New YorkReutersA long list of people associated with the late sex offender Jeffrey Epstein is expected to be made public in the coming days.
A judge ordered the court documents in a lawsuit linked to Maxwell must be unsealed.
Whose names may be on the Epstein list?
Will Bill Clinton be on the Epstein list?
Who is Jeffrey Epstein?"
https://www.bbc.com/news/world-us-canada-67865750,"FBI investigating deadly New Year's Day collision in Rochester, New York",['Author not found'],"FBI investigating deadly New Year's Day collision in Rochester, New York

By Chloe Kim BBC News, New York

CBS

The fire from the crash took Rochester firefighters an hour to extinguish

The FBI is investigating a New Year's Day crash in upstate New York that killed three people and injured at least nine more.

Concertgoers were leaving a venue in Rochester on Monday morning when an SUV filled with petrol canisters crashed into another vehicle near a crosswalk.

Rochester police said there is currently no evidence the actions of the SUV driver were ""motivated by any form political or social biases"".

The driver later died in hospital.

The FBI's Joint Terrorism Task Force is part of the investigation into the collision. Jeremy Bell, with the FBI's Rochester bureau, said that calling in the task force is not abnormal in cases like these.

""What I can tell you is so far we've uncovered no evidence of an ideology and no nexus to terrorism, international or domestic,"" he said at a press briefing on Tuesday.

The Ford SUV was driving ""fast"", police say, when it collided into a Mitsubishi Outlander leaving the Kodak Center, a performing arts venue, shortly before 01:00 local time (06:00 GMT).

The force of the collision caused the two vehicles to go through a group of pedestrians that were in the crosswalk and then hit two other vehicles.

It also set off a blaze that took nearly an hour to extinguish. At least a dozen gas canisters were found in and around the Ford.

Two passengers in the backseat of the Mitsubishi Outlander were killed while the driver was transported to hospital with non-life-threatening injuries, police said. The Mitsubishi was an Uber.

The driver of the Ford Expedition was taken to hospital with life-threatening injuries and later died, Rochester police said on Tuesday.

At least nine pedestrians were injured and three were transported to hospital - one now has ""life-altering injuries"".

Police identified the Ford's driver as Michael Avery, 35, from Syracuse, New York, which is 87miles (140km) east of Rochester. He rented a hotel room on 27 December and then rented the Ford once in the area. He also bought the petrol cannister while in the city.

While a motive is unclear, police have spoken to his family and said he may have been suffering from undiagnosed mental health issues.

On Monday, Rochester Mayor Malik Evans said in a statement that: ""I know our community has many questions about this incident, and I ask for patience as investigators work diligently to piece together the details.""","FBI investigating deadly New Year's Day collision in Rochester, New YorkBy Chloe Kim BBC News, New YorkCBSThe fire from the crash took Rochester firefighters an hour to extinguishThe FBI is investigating a New Year's Day crash in upstate New York that killed three people and injured at least nine more.
Concertgoers were leaving a venue in Rochester on Monday morning when an SUV filled with petrol canisters crashed into another vehicle near a crosswalk.
Rochester police said there is currently no evidence the actions of the SUV driver were ""motivated by any form political or social biases"".
The driver of the Ford Expedition was taken to hospital with life-threatening injuries and later died, Rochester police said on Tuesday.
Police identified the Ford's driver as Michael Avery, 35, from Syracuse, New York, which is 87miles (140km) east of Rochester."
https://www.bbc.com/news/world-europe-67861492,Spain's Hermoso testifies World Cup kiss was not consensual,['Author not found'],"Spain's Hermoso testifies World Cup kiss was not consensual

By Ido Vock in London & Guy Hedgecoe in Madrid BBC News

Shutterstock

Jenni Hermoso outside court on Tuesday

Spanish World Cup-winning footballer Jenni Hermoso has testified to a Madrid court that a kiss from former football federation president Luis Rubiales was ""not consensual"".

He grabbed Ms Hermoso by the head and kissed her on the lips after the World Cup final last year.

A judge will now decide whether Mr Rubiales should be tried for sexual assault and coercion.

""All is in the hands of justice, that's all I can say,"" she told reporters.

The former federation chief denies the allegations.

Ms Hermoso, Spain's top scorer, testified to the court for around two and a half hours, and according to Spanish media she told the judge the kiss was ""unexpected and at no time consensual"".

Her evidence was said to have reiterated testimony given several months ago to prosecutors that was then leaked to Spanish TV,

The court is examining evidence including CCTV footage to decide whether to take her criminal complaint of sexual assault and coercion to trial.

The kiss took place during the medal ceremony in Sydney on 20 August last year, following Spain's win over England.

A statement issued shortly after the final that was attributed to Ms Hermoso had indicated the kiss had been consensual. But she later complained of being pressured by officials of the Spanish football federation to put her name to the statement.

Mr Rubiales is being investigated for possible coercion over his role in the alleged pressure on Ms Hermoso.

Jorge Vilda, the coach who led the team to World Cup glory before being sacked shortly afterwards, is also being investigated along with Albert Luque and Rubén Rivera, both federation executives.

Ms Hermoso said she did not want to be kissed and that she felt that she had been a ""victim of assault"". Under Spanish law a kiss without consent can be deemed a form of sexual assault.

Mr Rubiales has always maintained the kiss was a ""consensual peck"" but in the wake of the incident he was forced to resign as president of the Spanish football federation.

Prosecutors opened an investigation and last September he was barred by investigating judge Francisco de Jorge from going within 200m (650ft) of the footballer.

In a statement to prosecutors leaked to Spanish TV in October, Ms Hermoso said that ""clearly I felt disrespected"" as a player and a person.

""I didn't do anything to land myself in that situation... how could I expect it in that scenario of a medal ceremony at a World Cup final?""

Ms Hermoso, 33, announced on Monday that she was changing clubs. She is leaving Mexico's Pachuca, where she has played since 2022, for Tigres UANL, the country's most successful women's side.

Her role in the controversy has made her a prominent public figure beyond the football world.","Spain's Hermoso testifies World Cup kiss was not consensualBy Ido Vock in London & Guy Hedgecoe in Madrid BBC NewsShutterstockJenni Hermoso outside court on TuesdaySpanish World Cup-winning footballer Jenni Hermoso has testified to a Madrid court that a kiss from former football federation president Luis Rubiales was ""not consensual"".
He grabbed Ms Hermoso by the head and kissed her on the lips after the World Cup final last year.
A statement issued shortly after the final that was attributed to Ms Hermoso had indicated the kiss had been consensual.
But she later complained of being pressured by officials of the Spanish football federation to put her name to the statement.
Her role in the controversy has made her a prominent public figure beyond the football world."
https://www.bbc.com/news/world-us-canada-67863711,Ex-husband of mother accused of children's Colorado deaths 'devastated',['Author not found'],"Ex-husband of mother accused of children's Colorado deaths 'devastated'

By Suzanne Leigh BBC News

BBC

Seven-year-old Aden Wentz and his nine-year-old sister Elianna (Ellie) were found dead at a home in Colorado

The ex-husband of a woman facing extradition to the US accused of murdering her two children says he was ""devastated"" to learn they had died.

In a statement, Kevin Wentz said he and Kimberlee Singler had been involved in a contentious divorce.

His nine-year-old daughter Elianna and seven-year-old son Aden were found dead at a home in Colorado.

Ms Singler, 35, was arrested in London on Monday and faces extradition on charges including murder.

As well as the two counts of first degree murder, she is also charged with one count of attempted murder, three counts of child abuse and one count of assault.

The UK's National Crime Agency (NCA) said she had been arrested in the Kensington area ""without incident"" and appeared at Westminster Magistrates' Court on Monday for an extradition hearing.

She was remanded in custody and will next appear in court on 29 January.

Her daughter and son were found dead on 19 December, along with her 11-year-old daughter who was injured, US police said.

They issued a warrant for her arrest a week later.

In a press release last week, Colorado Springs Police Department said it first responded to a 911 call reporting a burglary at a Colorado Springs residence at 00:29 local time on 19 December.

Dabb, Kory R.

Ms Singler was arrested in London

Ms Singler and her eldest daughter were found injured and received treatment at the scene before being taken to hospital, it said.

The force later determined the initial report of burglary to be ""unfounded"".

In its latest release it confirmed she was arrested in the UK, and said more information would be shared at a news conference to be scheduled in the future.

In a statement issued by his lawyer, Mr Wentz said he fully co-operated with the police investigation and that he and his family were ""suffering a tremendous amount of grief and shock.""

A private funeral for Aden and Elianna (known as Ellie) has been planned for later next week.","Ex-husband of mother accused of children's Colorado deaths 'devastated'By Suzanne Leigh BBC NewsBBCSeven-year-old Aden Wentz and his nine-year-old sister Elianna (Ellie) were found dead at a home in ColoradoThe ex-husband of a woman facing extradition to the US accused of murdering her two children says he was ""devastated"" to learn they had died.
In a statement, Kevin Wentz said he and Kimberlee Singler had been involved in a contentious divorce.
His nine-year-old daughter Elianna and seven-year-old son Aden were found dead at a home in Colorado.
In a press release last week, Colorado Springs Police Department said it first responded to a 911 call reporting a burglary at a Colorado Springs residence at 00:29 local time on 19 December.
A private funeral for Aden and Elianna (known as Ellie) has been planned for later next week."
https://www.bbc.com/news/business-67860232,China’s BYD overtakes Tesla's electric car sales in last quarter of 2023,['Author not found'],"China’s BYD overtakes Tesla's electric car sales in last quarter of 2023

By Peter Hoskins & Natalie Sherman BBC News

Reuters

Models pose with a BYD car in Japan

Chinese company BYD sold more electric vehicles than Elon Musk's Tesla in the last three months of 2023 as the two battled for top spot in the sector.

BYD said on Monday it had sold a record 526,000 battery-only vehicles in the final quarter of 2023.

It marked the first quarter its battery-only sales have outpaced Tesla's. The US-based firm has seen demand slow as borrowing costs climb.

However, for the whole of 2023, Mr Musk's Tesla still sold more.

On Tuesday, Tesla said it delivered a record 484,500 electric vehicles in the last three months of 2023 and 1.8 million for the year as a whole.

The end-of-year performance was better than analysts had expected, as sales rose 20% from the same period in 2022 and picked up pace from earlier in 2023. Analyst Dan Ives of Wedbush Securities described the quarter as a ""clear win"" for Tesla.

But it fell short of earlier hopes. Last January, Mr Musk said that Tesla had the potential to achieve two million deliveries in 2023.

The firm cut prices repeatedly to try to woo buyers.

The milestone achieved by BYD is a reminder of the challenges facing the firm, which helped to launch the electric vehicle industry.

""As BYD has accelerated into the fast lane, it's fresh evidence of just how competitive the EV market has become and how hard it will be for Tesla to swerve back to head the pack,"" said Susannah Streeter, head of money and markets at Hargreaves Lansdown.

For the year as a whole, Shenzen-based BYD sold more than 3 million so-called-new energy vehicles (NEVs), which includes battery-only vehicles and hybrids.

Almost 1.6 million of its total sales were battery-only vehicles, the firm said.

BYD's chief executive Wang Chuanfu co-founded BYD with his cousin in Shenzhen in 1995.

The company made a name for itself as a manufacturer of rechargeable batteries - used in smartphones, laptops and other electronics - that competed with pricier Japanese imports.

It started selling its shares on the stock market in 2002 and diversified by purchasing a struggling state-owned car manufacturer, Qinchuan Automobile Company.

Since 2008 BYD has counted veteran US investor Warren Buffett's Berkshire Hathaway as a shareholder.

Analysts say BYD owes its growth to its original business - batteries. They are among the most expensive parts of an EV and making them in-house saves BYD a lot of money.

Many of BYD's competitors rely on third-party manufacturers for batteries.","China’s BYD overtakes Tesla's electric car sales in last quarter of 2023By Peter Hoskins & Natalie Sherman BBC NewsReutersModels pose with a BYD car in JapanChinese company BYD sold more electric vehicles than Elon Musk's Tesla in the last three months of 2023 as the two battled for top spot in the sector.
BYD said on Monday it had sold a record 526,000 battery-only vehicles in the final quarter of 2023.
It marked the first quarter its battery-only sales have outpaced Tesla's.
For the year as a whole, Shenzen-based BYD sold more than 3 million so-called-new energy vehicles (NEVs), which includes battery-only vehicles and hybrids.
Almost 1.6 million of its total sales were battery-only vehicles, the firm said."
https://www.bbc.com/news/world-europe-67860016,Ukraine hit again after Putin vows intensified strikes,['Author not found'],"Ukraine hit again after Putin vows intensified strikes

By James Waterhouse in Kyiv & Oliver Slow in London BBC News

Watch: Residential buildings were hit in several areas of Kyiv and Kharkiv in further Russian strikes

Russian missiles have hit Ukraine's biggest cities, leaving at least five dead and dozens hurt, after Vladimir Putin vowed to intensify attacks.

A woman was killed and 44 others were hurt in the north-eastern city of Kharkiv, according to local officials.

Kyiv Mayor Vitaliy Klitschko said two people died and 49 were wounded in a strike on blocks of flats in the Solomianskyi district of the capital.

Two more deaths were reported in the broader Kyiv region.

There have been major aerial assaults by both sides in recent days.

Russia launched its biggest aerial bombardment of the war late last week, killing more than 40 people. Ukrainian forces responded with an attack on the Russian border city of Belgorod on Saturday, which killed at least 25 people and injured more than 100.

Russia's Vladimir Putin vowed that attack would not go unpunished and Ukraine's President Volodymyr Zelensky said since Sunday alone, Moscow had fired 170 drones and dozens of missiles.

Ukraine's air force said on Tuesday that it had downed 35 drones launched by Russia on Monday night. Russian strategic bombers then followed up the drone strikes with further attacks.

Ukraine's armed forces said after the drone strikes, 99 missiles of various kinds had been fired in a repeat of last Friday's onslaught, from sea and air. They said 72 cruise and supersonic missiles had been destroyed.

Poland said it had deployed four F-16 fighter jets to secure its airspace in light of Russia's ""long-range aviation activity"". Last Friday, Poland said an unidentified object, probably a Russian missile, had entered Polish airspace for several minutes before turning back towards Ukraine.

Meanwhile, Russia's defence ministry said it had accidentally dropped explosives on a village in the southern Russian region of Voronezh, damaging six houses. Governor Alexander Gusev said there had been an ""emergency descent"" on Petropavlovka, about 150km (93 miles) from the Ukrainian border.

BBC/Toby Luckhurst

A number of apartment blocks were hit in the wave of Russian attacks on Tuesday

Kyiv officials said debris from Russia's attacks had hit high-rise flats, warehouses and supermarkets, and that two people including an elderly woman had been killed by a missile in the Solomianskyi district to the south-west of the centre.

Hanna, a resident of the building, told the BBC she managed to escape by climbing through her kitchen window after the missile landed outside.

""I want Putin to die very much... and everyone who supports him,"" she told the BBC. ""Because today's event ruined the lives of hundreds, in one minute. There have been a lot of hits before this. A lot killed. All this is on [Putin]. I think he will burn in hell.""

Power and water supplies were cut to several areas of the capital and gas pipelines were damaged in one district.

Kharkiv regional governor Oleh Syniehubov said the centre of the city was hit and the air force said it was prepared for further attacks.

The mayor of Mykolaiv, in southern Ukraine, said air defences had brought down drones in the city, with debris causing a fire.

Oleh Syniehubov/Telegram

The Kharkiv regional governor said a 91-year-old woman died and 44 others were wounded

On New Year's Day, six civilians were killed by Russian strikes in various Ukrainian cities.

In a separate development, Russian-installed officials in the occupied city of Donetsk said four people were killed and 13 wounded by Ukrainian shelling on Sunday.

Mr Putin suggested that Western rhetoric towards the war was beginning to change as they started to realise they could not ""destroy"" Russia.

Ukrainian President Volodymyr Zelensky countered these claims in an interview with The Economist, saying Mr Putin's suggestion that Russia was winning the war was only a ""feeling"". He highlighted Russia's casualty figures in Ukraine, and said the opposing forces had been unable to take a single large city in 2023.","Ukraine hit again after Putin vows intensified strikesBy James Waterhouse in Kyiv & Oliver Slow in London BBC NewsWatch: Residential buildings were hit in several areas of Kyiv and Kharkiv in further Russian strikesRussian missiles have hit Ukraine's biggest cities, leaving at least five dead and dozens hurt, after Vladimir Putin vowed to intensify attacks.
A woman was killed and 44 others were hurt in the north-eastern city of Kharkiv, according to local officials.
Kharkiv regional governor Oleh Syniehubov said the centre of the city was hit and the air force said it was prepared for further attacks.
Mr Putin suggested that Western rhetoric towards the war was beginning to change as they started to realise they could not ""destroy"" Russia.
He highlighted Russia's casualty figures in Ukraine, and said the opposing forces had been unable to take a single large city in 2023."
