URL,Title,Authors,Text,TF_IDF_Summary
https://www.bbc.com/news/world-asia-67860330,Lee Jae-myung: South Korea opposition leader stabbed in Busan.,['Author not found'],"Lee Jae-myung: South Korea opposition leader stabbed in Busan.

By Kelly Ng BBC News

Getty Images

South Korea's opposition leader Lee Jae myung

The leader of South Korea's political opposition was stabbed at a news conference in the southern port city of Busan, Yonhap news agency reports.

Lee Jae-myung, who narrowly lost the presidential elections in 2022, was stabbed on the left side of his neck on Tuesday morning.

The male attacker was arrested at the scene.

Mr Lee sustained a 1cm laceration on his neck and was treated in the hospital while conscious, Yonhap said.

The attacker who appeared to be in his 50s or 60s, reportedly approached Mr Lee asking for an autograph, before suddenly lunging forward to stab him.

Videos of the attack on social media show Mr Lee first collapsing into the crowd and then onto the ground, while several people try to restrain the attacker. Photographs after the incident show Mr Lee lying on the ground with his eyes closed as someone presses a handkerchief to the side of his neck.

Yonhap said he was airlifted to hospital in a helicopter.

Mr Lee, 59, leads the Democratic Party of Korea. He is not currently a member of South Korea's legislature but is widely expected to run for a seat in the next general election, which will take place in April 2024.

He narrowly lost the 2022 presidential elections - by a mere 0.73% difference in votes - to current President Yoon Suk-yeol, making it the closest presidential race in South Korean history. He is widely expected to stand in the next presidential elections in 2027.

Since then he has been indicted on corruption and breach of trust charges, with prosecutors accusing him of allowing private developers to profit illegally from a property project while he was mayor of Seongnam, a city of 1 million people to the south of Seoul. Mr Lee has denied those charges, calling them politically motivated.

In September a court dismissed a request from the prosecution for him to be held in custody while he awaited trial on the charges. Prosecutors are still investigating him on a number of other cases linked to corruption while he was in office.","Lee Jae-myung: South Korea opposition leader stabbed in Busan.
By Kelly Ng BBC NewsGetty ImagesSouth Korea's opposition leader Lee Jae myungThe leader of South Korea's political opposition was stabbed at a news conference in the southern port city of Busan, Yonhap news agency reports.
Lee Jae-myung, who narrowly lost the presidential elections in 2022, was stabbed on the left side of his neck on Tuesday morning.
Mr Lee sustained a 1cm laceration on his neck and was treated in the hospital while conscious, Yonhap said.
Mr Lee, 59, leads the Democratic Party of Korea."
https://www.bbc.com/news/world-asia-67859702,Japan earthquake: Powerful tremors destroy buildings and trigger evacuations,['Author not found'],"Copyright 2024 BBC. All rights reserved. The BBC is not responsible for the content of external sites. Read about our approach to external linking.

Beta Terms By using the Beta Site, you agree that such use is at your own risk and you know that the Beta Site may include known or unknown bugs or errors, that we have no obligation to make this Beta Site available with or without charge for any period of time, nor to make it available at all, and that nothing in these Beta Terms or your use of the Beta Site creates any employment relationship between you and us. The Beta Site is provided on an “as is” and “as available” basis and we make no warranty to you of any kind, express or implied.

In case of conflict between these Beta Terms and the BBC Terms of Use these Beta Terms shall prevail.","Copyright 2024 BBC.
The BBC is not responsible for the content of external sites.
Read about our approach to external linking.
The Beta Site is provided on an “as is” and “as available” basis and we make no warranty to you of any kind, express or implied.
In case of conflict between these Beta Terms and the BBC Terms of Use these Beta Terms shall prevail."
https://www.bbc.com/news/world-middle-east-67859177,Israel Supreme Court strikes down judicial reforms,['Author not found'],"Israel Supreme Court strikes down judicial reforms

By Shaimaa Khalil in Jerusalem & Ali Abbas Ahmadi in London BBC News

Getty Images

A protester outside the Supreme Court in September last year

Israel's Supreme Court has struck down a controversial judicial reform that triggered nationwide protests last year against the Netanyahu government.

The change would have limited the power of the Supreme Court in overturning laws it deemed unconstitutional.

Critics say it would have severely undermined the country's democracy by weakening the judicial system.

There is strong opposition to the current Netanyahu government, seen as the most right-wing in Israeli history.

The Supreme Court's decision to overturn the law passed by the government in 2023 follows months of internal turmoil.

In July, the government passed into law what is now known as the ""reasonableness"" bill.

This removed the power of the Supreme Court and lower courts in Israel to cancel government decisions it deemed to be ""extremely unreasonable"".

The law caused widespread anger and division, prompting hundreds of thousands of protesters to take the streets calling for the reforms to be scrapped - and for the resignation of Prime Minister Benjamin Netanyahu. Organisers said the weekly protests were the biggest street demonstrations in Israel's history.

At the time, hundreds of military reservists - including air force pilots - threatened to refuse to report for service, which led to warnings that this could impair Israel's military capabilities.

A statement from the Supreme Court said that 8 out of 15 judges ruled against the law, adding it would have caused ""severe and unprecedented damage to the basic characteristics of the State of Israel as a democratic state"".

Israel's justice minister and architect of the law Yariv Levin criticised the judges for ""taking into their hands all the powers"" and called their decision to strike it down undemocratic.

But opposition leader Yair Lapid welcomed the verdict, saying on X (formerly Twitter) that the country's top court had ""faithfully fulfilled its role in protecting the citizens of Israel"".

One of the organisers involved in last year's large-scale protests against the law also welcomed the court's ruling.

Shikma Bressler said in a video statement that the Supreme Court had for the moment removed ""the sword of dictatorship from around our necks"".

The ""reasonableness"" law was part of a wider series of judicial reforms introduced by the Netanyahu government.

These would have weakened the power of the Supreme Court to review or throw out laws, enabling a simple majority of one in the Knesset (parliament) to overrule such decisions.

The government has also attempted to gain greater power over appointing judges, and to scrap the requirement for ministers to obey the advice of their legal advisers.

Mr Netanyahu has argued that the changes are required to redress the balance between the judges and the politicians.

The Supreme Court's ruling threatens to further undermine confidence in his government. Mr Netanyahu's Likud party said the decision opposed ""the will of the people for unity, especially during wartime"".","Israel Supreme Court strikes down judicial reformsBy Shaimaa Khalil in Jerusalem & Ali Abbas Ahmadi in London BBC NewsGetty ImagesA protester outside the Supreme Court in September last yearIsrael's Supreme Court has struck down a controversial judicial reform that triggered nationwide protests last year against the Netanyahu government.
The change would have limited the power of the Supreme Court in overturning laws it deemed unconstitutional.
The Supreme Court's decision to overturn the law passed by the government in 2023 follows months of internal turmoil.
This removed the power of the Supreme Court and lower courts in Israel to cancel government decisions it deemed to be ""extremely unreasonable"".
Shikma Bressler said in a video statement that the Supreme Court had for the moment removed ""the sword of dictatorship from around our necks""."
https://www.bbc.com/news/world-67858038,Putin vows to 'intensify' attacks against Ukraine military targets,['Author not found'],"Putin vows to 'intensify' attacks against Ukraine military targets

By Ali Abbas Ahmadi BBC News

Reuters

Russian President Vladimir Putin has threatened to strike in Ukraine in response to a Ukrainian attack on the city of Belgorod

President Vladimir Putin has pledged to ""intensify"" attacks against Ukraine, following days of aerial bombardment by both sides in the long-running war.

Speaking during a visit to a military hospital in Moscow, Mr Putin said the military would continue targeting Ukrainian ""military installations"".

He called an air raid on the Russian city of Belgorod by Ukraine a ""deliberate strike against civilians"".

Twenty-five people were killed in Saturday's attack, local officials say.

Speaking to Russian servicemen on Monday, Mr Putin said the war was turning in Moscow's favour and he wanted the war to end quickly, but only on Russia's terms.

He added that Ukraine's Western supporters were the biggest obstacle to ending the conflict, but said their rhetoric was beginning to change as they started to realise they could not ""destroy"" Russia.

Ukrainian President Volodymyr Zelensky countered these claims in an interview with The Economist, saying Mr Putin's suggestion that Russia was winning the war was only a ""feeling"".

He highlighted Russia's casualty figures in Ukraine, and said the opposing forces had been unable to take a single large city in 2023.

Mr Zelensky also expressed frustration with Kyiv's Western allies, saying they had lost a sense of urgency.

The two leaders earlier delivered new year messages.

On Sunday, Mr Putin hailed Russian soldiers as ""heroes"" without explicitly referring to the war in Ukraine.

In his own address to mark the start of 2024, Mr Zelensky promised a sharp increase in the number of weapons produced by the country - pledging to build at least a million drones.

Reuters

Russia says a Ukrainian attack on the city of Belgorod damaged buildings including a shopping centre

Russia and Ukraine have exchanged deadly attacks over the past few days.

Ukraine shelled the Russia-held Ukrainian cities of Donetsk on New Year's Eve, according Moscow-installed officials, which killed at least four people and wounded 13.

And on Saturday, Ukrainian forces launched a series of strikes on targets in south-west Russia, including the strike on Belgorod which Mr Putin termed a ""terrorist attack"".

Belgorod governor Vyacheslav Gladkov said on Monday that the death toll had risen to 25 following the death of a young child who was seriously injured in the attack.

""Today, a 4-year-old girl died in a regional children's hospital. She was in a highly serious condition with combined injuries to the chest and internal organs,"" Mr Gladkov wrote on the Telegram messaging app.

The girl's death brought the number of child victims of the attack to five, the governor said. He added that 109 people were wounded in the air raid, with 45 currently in hospital.","Putin vows to 'intensify' attacks against Ukraine military targetsBy Ali Abbas Ahmadi BBC NewsReutersRussian President Vladimir Putin has threatened to strike in Ukraine in response to a Ukrainian attack on the city of BelgorodPresident Vladimir Putin has pledged to ""intensify"" attacks against Ukraine, following days of aerial bombardment by both sides in the long-running war.
Speaking during a visit to a military hospital in Moscow, Mr Putin said the military would continue targeting Ukrainian ""military installations"".
Mr Zelensky also expressed frustration with Kyiv's Western allies, saying they had lost a sense of urgency.
On Sunday, Mr Putin hailed Russian soldiers as ""heroes"" without explicitly referring to the war in Ukraine.
ReutersRussia says a Ukrainian attack on the city of Belgorod damaged buildings including a shopping centreRussia and Ukraine have exchanged deadly attacks over the past few days."
https://www.bbc.com/news/world-africa-67858566,Ethiopia signs agreement with Somaliland paving way to sea access,['Author not found'],"Ethiopia signs agreement with Somaliland paving way to sea access

By Kalkidan Yibeltal BBC News, Addis Ababa

Reuters

Ethiopia's Prime Minister Abiy Ahmed (L) signed the memorandum of understanding with Somaliland's President Muse Bihi Abdi in Addis Ababa

Ethiopia has taken the first legal steps on a path that could one day enable the landlocked country to gain access to the sea, its government says.

It has signed what is known as a memorandum of understanding (MoU) with the self-declared republic of Somaliland to use one of its ports.

Ethiopia's Prime Minister Abiy Ahmed has previously described sea access as an existential issue for his country.

His statement in October prompted tensions across the Horn of Africa.

There were some fears, quickly dampened by the authorities, that this implied trying to take land from another of Ethiopia's neighbours, Eritrea.

The details of Monday's agreement with Somaliland have not been made public but a statement from Mr Abiy's office said it would ""pave the way to realise the aspiration of Ethiopia to secure access to the sea"". Talks leading up to the MoU have focused on the Somaliland port of Berbera.

Mr Abiy's national security adviser, Redwan Hussien, also said on X that the arrangement could also enable Ethiopia to access a ""leased military base"" on the sea.

An MoU is not legally binding but can lead to a treaty imposing obligations on those parties who have signed.

Nevertheless, the development is being portrayed by Addis Ababa as a major diplomatic victory.

The prime minister, who signed the MoU with Somaliland's President Muse Bihi Abdi in the Ethiopian capital, wrote on X that ""all that can be said is thank God"".

Speaking at the signing, President Abdi said the agreement included a section stating that Ethiopia would recognise Somaliland as an independent country at some point in the future.

Somaliland seceded from Somalia more than 30 years ago, but is not recognised by the African Union (AU) or the UN as an independent state.

There has been no response regarding the announcement from Somalia, which considers Somaliland as part of its territory. But national broadcaster SNTV reports that there will be an emergency cabinet meeting on Tuesday to discuss the issue.

Ethiopia lost its access to the sea when Eritrea seceded in the early 1990s. With more than 100 million people, it is the most populous landlocked country in the world.

Up to now Ethiopia has been using the port in neighbouring Djibouti for the vast majority of its imports and exports.

In 2018 Ethiopia and Somaliland signed a deal that should have led to Addis Ababa owning a 19% stake of the port of Berbera, with the Emirati logistics company DP World holding a 51% share.","Ethiopia's Prime Minister Abiy Ahmed has previously described sea access as an existential issue for his country.
The details of Monday's agreement with Somaliland have not been made public but a statement from Mr Abiy's office said it would ""pave the way to realise the aspiration of Ethiopia to secure access to the sea"".
Talks leading up to the MoU have focused on the Somaliland port of Berbera.
Mr Abiy's national security adviser, Redwan Hussien, also said on X that the arrangement could also enable Ethiopia to access a ""leased military base"" on the sea.
Ethiopia lost its access to the sea when Eritrea seceded in the early 1990s."
https://www.bbc.com/news/entertainment-arts-67856733,Jeremy Renner: Marvel star 'has a lot to fight for' a year after snow plough accident,['Author not found'],"Jeremy Renner: Marvel star 'has a lot to fight for' a year after snow plough accident

By Helen Bushby Culture reporter

Getty Images

Jeremy Renner: ""I'm just so blessed I had so many things to live for""

Marvel films actor Jeremy Renner said knowing he has ""a lot to fight for"" helped him survive the aftermath of a snow plough accident a year ago.

Renner, 52, was in critical condition after breaking more than 30 bones after being accidentally run over by his own snow plough, on New Year's Day 2022.

He told CNN: ""I'm just so blessed I had so many things to live for, I have a giant family, a 10-year-old daughter.""

The only option he gave himself was to ""get better"".

""I would have disappointed and really messed up a lot of people's lives if I would have passed,"" said the actor, who plays Hawkeye in the Marvel Cinematic Universe.

""I'm also pretty stubborn, there's a lot for me to fight for and recovery was just a one-way road in my mind and my recovery.""

Renner/Instagram

The police accident report said Renner tried to enter the snow plough's cab to stop the vehicle moving

The accident happened after a new year storm hit the US, dumping heavy snowfall across several states.

Renner used his snow plough to rescue his nephew who was driving a car, but had got stuck in the snow near his house.

He successfully towed the car free, but when he got out, the plough began to move while unattended, Washoe County Sheriff Darin Balaam said at the time.

Renner was trying to get back into the driver's seat to stop it moving, when the ""extremely large"" piece of equipment ran him over, Mr Balaam added.

Getty Images

Renner pictured filming the Hawkeye TV series with co-star Hailee Steinfeld in 2020

The actor was airlifted to hospital in Reno, Nevada, and spent some time in an intensive care unit.

He told CNN about the trauma for his ""poor nephew"" who saw him being run over, saying: ""I gave him you know, images that he can never unsee"".

But he added: ""I know that my healing would be healing for him"", as well as others close to him affected by the accident, such as his daughter.

He said he had ""never thought about my own physical ailments or my own pain or my own anguish - so the one-way road to recovery was like a mental attitude.

""And that attitude was always to get better. And there's no option other than that.""

On his Instagram stories, Renner shared an image of him hugging his nephew after speaking to CNN, and wrote: ""Post-interview love from my sweet nephew who helped save my life.""

Allow Instagram content? Meta’s cookie policy privacy policy ‘accept and continue’. This article contains content provided by Instagram . We ask for your permission before anything is loaded, as they may be using cookies and other technologies. You may want to readandbefore accepting. To view this content choose Accept and continue

Renner also recently returned to the hospital that treated him to thank the staff.

""Stopped by to see kids/superheroes, first responders and doctors, nurses and staff at Renown hospital,"" he posted on social media.

""Paying my respects and celebrating love, life and the blessings it brings to us all. Thank you and this community for keeping me here. I'm forever in your debt with gratitude"".

The actor is probably best-known for his role in the Marvel films, but he also starred in 2008 film The Hurt Locker - for which he received a best actor Oscar nomination - as well as Wind River, American Hustle and Mission Impossible - Ghost Protocol.

Renner was also nominated for a best supporting actor Oscar for his role in 2010 film The Town.

He also stars in Paramount+ series The Mayor Of Kingstown and told CNN he now felt ready to return to filming for the third season.","Jeremy Renner: Marvel star 'has a lot to fight for' a year after snow plough accidentBy Helen Bushby Culture reporterGetty ImagesJeremy Renner: ""I'm just so blessed I had so many things to live for""Marvel films actor Jeremy Renner said knowing he has ""a lot to fight for"" helped him survive the aftermath of a snow plough accident a year ago.
Renner, 52, was in critical condition after breaking more than 30 bones after being accidentally run over by his own snow plough, on New Year's Day 2022.
He told CNN: ""I'm just so blessed I had so many things to live for, I have a giant family, a 10-year-old daughter.""
Renner used his snow plough to rescue his nephew who was driving a car, but had got stuck in the snow near his house.
He also stars in Paramount+ series The Mayor Of Kingstown and told CNN he now felt ready to return to filming for the third season."
https://www.bbc.com/news/world-67858016,Muhammad Yunus: Nobel laureate sentenced to jail in Bangladesh,['Author not found'],"Muhammad Yunus: Nobel laureate sentenced to jail in Bangladesh

By Anbarasan Ethirajan BBC News

EPA

A court in Bangladesh has sentenced the Nobel laureate Muhammad Yunus to six months in jail for violating the country's labour laws.

Prof Yunus' supporters say the case is politically motivated.

The acclaimed economist and three colleagues from Grameen Telecom - one of the firms he founded - were found guilty of failing to create a welfare fund for their workers.

All four deny any wrongdoing and have been granted bail pending appeals.

""As my lawyers have convincingly argued in court, this verdict against me is contrary to all legal precedent and logic,"" Prof Yunus said in a statement released after the verdict.

""I call for the Bangladeshi people to speak in one voice against injustice and in favour of democracy and human rights for each and every one of our citizens.""

The 83-year-old Yunus, known internationally as the ""banker to the poor"", is credited with establishing a pioneering system of micro-finance loans helping to lift millions out of poverty.

Prof Yunus and his Grameen Bank were jointly awarded the Nobel Peace Prize for their pioneering work in 2006.

Discussing the verdict, one of his lawyers, Abdullah Al Mamun, told the BBC: ""It was an unprecedent judgement. No due legal process was followed in the case and it was rushed through.""

Mr Mamun added: ""The whole idea is to damage his international reputation. We are appealing against this verdict.""

Prof Yunus's lawyers say he is facing more than 100 other charges over labour law violations and alleged graft.

Prime Minister Hasina Sheikh once described Prof Yunus as a ""bloodsucker"" of the poor and accused Grameen Bank of charging exorbitant interest rates.

Irene Khan - the former head of rights organisation Amnesty International who works as a UN special rapporteur - was present at Monday's verdict. She told the AFP news agency the conviction was ""a travesty of justice"".

In August, more than 170 global figures called on Ms Hasina to stop the ""persecution"" of Prof Yunus.

The letter, whose signatories included former US Secretary of State Hillary Clinton, Virgin Group founder Richard Branson and U2 lead singer Bono, asked that the ""continuous judicial harassment"" of Prof Yunus be stopped.

Ms Hasina said she welcomed international experts to assess the ongoing legal proceedings against Prof Yunus.","Muhammad Yunus: Nobel laureate sentenced to jail in BangladeshBy Anbarasan Ethirajan BBC NewsEPAA court in Bangladesh has sentenced the Nobel laureate Muhammad Yunus to six months in jail for violating the country's labour laws.
Prof Yunus' supporters say the case is politically motivated.
Prof Yunus and his Grameen Bank were jointly awarded the Nobel Peace Prize for their pioneering work in 2006.
In August, more than 170 global figures called on Ms Hasina to stop the ""persecution"" of Prof Yunus.
Ms Hasina said she welcomed international experts to assess the ongoing legal proceedings against Prof Yunus."
https://www.bbc.com/news/world-australia-67825343,"Robert Pether: Australian jailed in Iraq reaches 1,000-day milestone",['Author not found'],"Robert Pether: Australian jailed in Iraq reaches 1,000-day milestone

By Hannah Ritchie BBC News, Sydney

Desree Pether

An Australian man whose family argue he is being ""held hostage"" in Iraq has now spent 1,000 days in prison.

Robert Pether was jailed in 2021 on fraud charges, but the UN has described it as an arbitrary detention.

After three Christmases behind bars, his family says Mr Pether has hit ""rock bottom"" and that his health is rapidly deteriorating.

His lawyer is calling on the Australian government to urgently secure the father of three's release.

Desree Pether worries that her husband - who has lost a third of his body weight since being arrested - may die in prison and never see his children Flynn 20, Oscar 18, and Nala 11, again.

""There's no light at the end of the tunnel and so many moments have been stolen from us,"" she told the BBC.

""Nala wrote to Santa this year asking if he could stop by Iraq and pick up her dad up on the way through - I said that Santa can't get involved in political matters.""

A mechanical engineer, Mr Pether had gone to Iraq to rebuild its Central Bank headquarters in Baghdad.

But a contract dispute between the bank and his employer - CME Consulting - landed Mr Pether and his Egyptian colleague Khalid Radwan in prison, after the bank accused the men of stealing money from the project.

After behind held without charge for almost six months, and then subjected to a speedy trial, the two were each given a five-year jail sentence and slapped with a joint fine of $12m (A$17.5m, £9.4m).

However, a 2022 report from the UN determined that the case contravened international law and that Mr Pether and Mr Khalid had been subjected to ""abusive and coercive"" interrogations.

Iraq's government has previously denied allegations of ill treatment, but the matter is now under investigation by the UN's Special Rapporteur on torture.

And earlier this year, the International Chamber of Commerce's (ICC) Court of Arbitration ruled that Iraq's central bank was at fault in the dispute with CME and ordered it to pay $13m to the company.

UK human rights lawyer Peter Griffin, who is representing Mr Pether, says the ICC finding ""completely undercuts Iraq's argument that Robert's imprisonment is justified"" by the ""supposed wrongdoings"" of the company he worked for.

""That is now totally disproven and cannot provide the basis for his incarceration,"" he told the BBC.

Mr Griffin believes that Iraq is holding Mr Pether ""in the hope that it can parlay his release into some sort of financial gain"" and says that the Australian government needs to ""up its game"".

""We have all seen the great lengths that some countries will go to secure the release of their nationals in similar situations... if Robert was from the US or UK, he would have been home long ago.""","Robert Pether: Australian jailed in Iraq reaches 1,000-day milestoneBy Hannah Ritchie BBC News, SydneyDesree PetherAn Australian man whose family argue he is being ""held hostage"" in Iraq has now spent 1,000 days in prison.
Robert Pether was jailed in 2021 on fraud charges, but the UN has described it as an arbitrary detention.
After three Christmases behind bars, his family says Mr Pether has hit ""rock bottom"" and that his health is rapidly deteriorating.
A mechanical engineer, Mr Pether had gone to Iraq to rebuild its Central Bank headquarters in Baghdad.
However, a 2022 report from the UN determined that the case contravened international law and that Mr Pether and Mr Khalid had been subjected to ""abusive and coercive"" interrogations."
https://www.bbc.com/news/world-middle-east-67855117,Israel says war in Gaza expected to continue throughout 2024,['Author not found'],"Israel says war in Gaza expected to continue throughout 2024

By George Wright BBC News

Getty Images

More than 21,800 people have been killed in Gaza - mostly children and women

The Israeli military has said it expects the conflict in Gaza to continue throughout 2024.

In a new year's message, the Israel Defense Forces (IDF) spokesman said troop deployments were being adjusted to prepare for ""prolonged fighting"".

Daniel Hagari said some troops - especially reservists - would be withdrawn to allow them to regroup.

""These adaptations are intended to ensure the planning and preparation for continuing the war in 2024,"" he said.

""The IDF must plan ahead out of an understanding that there will be additional missions and the fighting will continue the rest of the year.""

He said that some reservists would leave Gaza ""as soon as this week"" to allow them to ""re-energise ahead of the coming operations"".

Some 21,978 people - mostly women and children - have been killed in Gaza since 7 October, according to the Hamas-run health ministry. Its latest update said 56,697 people in Gaza had been wounded over the same period.

The figures included 156 people killed and 246 injured in the last 24 hours, the ministry added.

The latest war was triggered by an unprecedented cross-border attack by Hamas gunmen on southern Israel on 7 October, in which 1,200 people were killed - most of them civilians - and about 240 others taken hostage.

Israel continued its bombardment of Gaza up until the end of what has been a dark year in the region.

The IDF said it killed a senior Hamas commander involved in the 7 October attack, Adil Mismah, in an overnight strike on the town of Deir al-Balah.

The Gaza health ministry reported at least 48 deaths in overnight bombing in Gaza City. Witnesses told the AFP news agency that another strike killed 20 people sheltering at Al-Aqsa University in the city's west.

Another strike on Monday morning was said to have killed at least 10 people in the al-Maghazi refugee camp.

The BBC has not been able to verify the latest battlefield reports.

A resident of northern Gaza displaced to the south of the enclave highlighted the contrast between New Year celebrations around the world and the situation in Gaza.

""Tonight the sky in world countries will be lit by firecrackers, and joyful laughs will fill the air,"" Zainab Khalil, 57, told Reuters on Sunday.

""In Gaza our skies are now filled with Israeli missiles and tank shells that land on innocent, homeless civilians.""

The UN says 85% of Gaza's 2.4 million people - almost two million - have now been displaced.

Thousands of doses of vaccines against childhood diseases, including polio and measles, have been delivered to Gaza, to help tackle a growing health emergency, Reuters reports.

The news agency quoted the Palestinian health ministry as saying that supplies estimated to cover vaccinations for up to 14 months had entered through the Rafah border crossing with Egypt.

Speaking from Rafah, Ayadil Saparbekov from the World Health Organization told the BBC that vaccines were crucial because of the conditions in which Gazans were living.

""Thousands of people live together in overcrowded camps with very poor water conditions, poor hygiene and very poor sanitation - these are all breeding grounds for various diseases,"" he said.

Watch: Young Gazans hope for peace in new year

Israeli Prime Minister Benjamin Netanyahu said on Saturday that ""the war is at its height"".

""We are fighting on all of the fronts,"" he said. ""We have huge success but we also have painful cases. Achieving victory will require time.

""As the (army) chief of staff has said, the war will continue for many more months.""

Israel's far-right Finance Minister Bezalel Smotrich called for Palestinians to leave Gaza and make way for Israelis who could ""make the desert bloom"".

The official line from the Israeli government is that Gazans will eventually be able to return to their homes, though it has yet to outline how or when this will be possible.

Air raid sirens sounded in Tel Aviv and southern Israel as it saw in the new year, with Israeli missile defence systems intercepting rockets fired from Gaza, AFP reported.

One man who was in Tel Aviv celebrating the new year with friends said: ""I was terrified, like it was the first time I saw missiles. It's terrifying.""

Hamas's military wing, the Ezzedine al-Qassam Brigades, said in a video posted on social media that it carried out both attacks.","Israel says war in Gaza expected to continue throughout 2024By George Wright BBC NewsGetty ImagesMore than 21,800 people have been killed in Gaza - mostly children and womenThe Israeli military has said it expects the conflict in Gaza to continue throughout 2024.
""These adaptations are intended to ensure the planning and preparation for continuing the war in 2024,"" he said.
Some 21,978 people - mostly women and children - have been killed in Gaza since 7 October, according to the Hamas-run health ministry.
Israel continued its bombardment of Gaza up until the end of what has been a dark year in the region.
The Gaza health ministry reported at least 48 deaths in overnight bombing in Gaza City."
https://www.bbc.com/news/world-67857888,Mother in UK court after children's deaths in Colorado,['Author not found'],"Copyright 2024 BBC. All rights reserved. The BBC is not responsible for the content of external sites. Read about our approach to external linking.

Beta Terms By using the Beta Site, you agree that such use is at your own risk and you know that the Beta Site may include known or unknown bugs or errors, that we have no obligation to make this Beta Site available with or without charge for any period of time, nor to make it available at all, and that nothing in these Beta Terms or your use of the Beta Site creates any employment relationship between you and us. The Beta Site is provided on an “as is” and “as available” basis and we make no warranty to you of any kind, express or implied.

In case of conflict between these Beta Terms and the BBC Terms of Use these Beta Terms shall prevail.","Copyright 2024 BBC.
The BBC is not responsible for the content of external sites.
Read about our approach to external linking.
The Beta Site is provided on an “as is” and “as available” basis and we make no warranty to you of any kind, express or implied.
In case of conflict between these Beta Terms and the BBC Terms of Use these Beta Terms shall prevail."
